group_id,title,url,visibility,members_k,members,desc,post,city,state_code,state_name,latitude,longitude
"447250266278814",Buy Nothing Topsfield$ MA,https://www.facebook.com/groups/447250266278814/,Private,1K,1000.0,"To join us. click “Join Group” and answer the three membership questions. Contact local volunteer admins Talisa Rafferty or Kelly Sundberg with any questions about membership in this Buy Nothing community group. Buy Nothing. Give Freely. Share creatively. Follow us at https://www.facebook.com/BuyNothingProject/ We offer members a way to give and receive. share. lend. and express gratitude through a worldwide network of hyper-local gift economies in which the true wealth is the web of connections formed between people who are real-life neighbors. Post anything you'd like to give away. lend. or share in this Buy Nothing community group. Ask for anything you'd like to receive for free or borrow. Abide by the Community Agreement. Keep it legal. Buy Nothing Topsfield is for neighbors in Topsfield. Massachusetts. If you live here. we’d love to have you join us! You can join one group only. the group where you live so you can literally 'give where you live.' This is what builds community. In this group there is no buying or selling. no trades or bartering. no soliciting for cash. We're an adult-only. hyper-local gift economy. We are not a charity or community bulletin board. Please check for a message from an admin via Facebook messenger to clarify and confirm that you meet our membership criteria and to welcome you to the group. By joining this group. you agree to abide by our Mission and Rules. https://buynothingproject.org/the-fine-print-2/ Looking for an official group near you? Visit our Find A Group page for a list of all our hyper-local gift economies: https://buynothingproject.org/find-a-group/ Want to join the Buy Nothing Project network? Visit our Start A Group page to learn about how we set groups up: https://buynothingproject.org/start-a-group/ Have questions about how your group is run or need clarification about specific rules? Please read our Member Resources page: https://buynothingproject.org/member-resources/ Learn more about the Buy Nothing Project at http://buynothingproject.org/ This work is licensed under a Creative Commons License - Attribution-NonCommercial 4.0 International. https://creativecommons.org/licenses/by-nc/4.0/deed.en Global Standard BNProject rule set. no rules have been changed",8 posts a day,Topsfield,MA,Massachusetts,42.641546,-70.948843
"89741850866",Townsend$ Ma - Whats going on,https://www.facebook.com/groups/89741850866/,Private,13K,13000.0,"What are some local events. whats on your mind. List your fundraising events. reminders of voting dates....etc.. feel free to post",10+ posts a day,Townsend,MA,Massachusetts,42.652511,-71.689646
"1381721352126600",Townsend Ma - What's not going on Is the real question?,https://www.facebook.com/groups/1381721352126600/,Private,5.1K,5100.0,"This group is dedicated to a free flow of ideas and humorous takes on the happs in and around townsend. Unlike the 'other' Townsend site which seeks to silence those who do not 'fit' the status quo. #VivaLaTownsend",6 recent anonymous posts,Townsend,MA,Massachusetts,42.652511,-71.689646
"475609669770192",Buy Nothing Lunenburg/Townsend$ MA,https://www.facebook.com/groups/475609669770192/,Private,2.9K,2900.0,"To join us. click “Join Group” and answer the three membership questions. Contact local volunteer admins Dan Burns. Amy-Jean Leblanc or Jen Farnsworth with any questions about membership in this Buy Nothing community group. Buy Nothing. Give Freely. Share creatively. Follow us at https://www.facebook.com/BuyNothingProject/ We offer members a way to give and receive. share. lend. and express gratitude through a worldwide network of micro-local gift economies in which the true wealth is the web of connections formed between people who are real-life neighbors. Post anything you'd like to give away. lend. or share in this Buy Nothing community group. Ask for anything you'd like to receive for free or borrow. Keep it legal. Keep it civil. Lunenburg/Townsend Buy Nothing is for neighbors in Lunenburg. MA and Townsend. MA. If you live here. we’d love to have you join us! You can join one group only. the group where you live. so you can literally 'give where you live.' This is what builds community. In this group there is no buying or selling. no trades or bartering. no soliciting for cash. We're an adult-only. hyper-local gift economy. We are not a charity or community bulletin board. Please check for a message from an admin via Facebook messenger to clarify and confirm that you meet our membership criteria and to welcome you to the group. By joining this group. you agree to abide by our Mission and Rules. https://buynothingproject.org/the-fine-print-2/ Looking for an official group near you? Visit our Find A Group page for a list of all our hyper-local gift economies: http://buynothingproject.org/find-a-group/ Want to join the Buy Nothing Project network? Visit our Start A Group page to learn about how we set groups up: http://buynothingproject.org/start-a-group/ Learn more about the Buy Nothing Project at http://buynothingproject.org/ Have a concern about this group? Are you having trouble finding or being added to your local Buy Nothing group? We want to hear from you! Contact us here: https://tinyurl.com/member-relations This work is licensed under a Creative Commons Attribution-NonCommercial 4.0 International License. https://creativecommons.org/licenses/by-nc/4.0/ Non-derivative (standard BNProject rule set. no rules have been changed)",10+ posts a day,Townsend,MA,Massachusetts,42.652511,-71.689646
"TruroCapeCod",Truro,https://www.facebook.com/groups/TruroCapeCod/,Private,4.7K,4700.0,"About Truro. the Cape Cod town we love — Truro residents. history. environment. art. events and businesses.",7 posts a day,Truro,MA,Massachusetts,41.998792,-70.056362
"2280224168871059",Provincetown and Truro WEEKLY/MONTHLY & SEASONAL/OFFSEASON Rentals BY OWNER,https://www.facebook.com/groups/2280224168871059/,Private,4.4K,4400.0,"This group is for Provincetown and Truro weekly/monthly & seasonal/offseason property rentals BY OWNER ONLY. OWNERS: If you have a property available for rent. please be as detailed as possible in your post. You may also include a link to your property listing if you use HomeAway. Airbnb. VRBO. etc. POTENTIAL RENTERS: Looking for a specific rental period and/or type of property to rent? Feel free to post your request here. It's best to be as detailed as possible in your posting. NOTE: Posts with pics (the property. the views. YOU) get far more views/attention based on what I have seen in this group.",NA,Truro,MA,Massachusetts,41.998792,-70.056362
"capecoddy",If you grew up in Dennis/Yarmouth...you remember...,https://www.facebook.com/groups/capecoddy/,Private,1.5K,1500.0,"Well. we all knew this was inevitable! We walked the streets of Hyannis. drove up suicide alley. summers on the beaches. winters with nothing to do... We are friends and family from a time more innocent and sweet. Connecting in a world so large and so small at the same time. What are your fondest memories of growing up Cape Cod? Clam rolls. jimmies. sitting on the 'wall' at the Cape Cod mall. beaches. ice cream shops. the Compass Lounge. Tingles. the Kennedy Compound. the dunes in P-Town. the (real) Christmas Tree Shop. summer jobs. winter doldrums....whatever it is...share your memories with us. Make new friends. reconnect with old.....Cape Cod is a magical place.",NA,Truro,MA,Massachusetts,41.998792,-70.056362
"CapeCodRestaurant",Cape Cod Restaurants,https://www.facebook.com/groups/CapeCodRestaurant/,Private,1K,1000.0,"It is our goal to help promote the restaurants of Cape Cod that we all know and love. We want this group to be about sharing a positive message so please keep that in mind when posting and commenting. Share special offers and pictures from your favorite restaurants on the Cape. Let's encourage people to continue to Eat Local and support these restaurants! If you are a restaurant owner in need of help getting your message out there...that is what we do! Please feel free to contact: Steve Jablecki...Steve@CompleteVisibility.io",NA,Truro,MA,Massachusetts,41.998792,-70.056362
"TurnersFallsTagSale",Turners Falls Tag Sale,https://www.facebook.com/groups/TurnersFallsTagSale/,Private,6K,6000.0,"I need to make some money and I am always cleaning out and I need to be able to list and sell w/o taking up other groups space. I will be the administrator and I will do my best to keep it drama free so we all maybe able to benefit.",10+ posts a day,Turners Falls,MA,Massachusetts,42.606521,-72.54701
"proudxmamax3",GREENFIELD$ MA; BABY & CHILDREN ONLY free$ swap and sell,https://www.facebook.com/groups/proudxmamax3/,Private,2.7K,2700.0,"Welcome to GREENFIELD. MA; BABY & CHILDREN ONLY free. swap and sell.. This group is specifically for baby and children's items. Please remember to keep all prices within a price YOU would pay for an item. We do ask anything exceeding over $150 to not be posted. unless it's ABSOLUTELY necessary and brand new. depending on the item. FRAUD IS A HUGE THING GOING AROUND. Please make sure you know what you are buying.. request pictures and ALWAYS meet in a local location. Swapping and trading is welcome! ABSOLUTELY NO FORMULA OR BABY FOOD will be sold here. We have too many people using WIC and reselling. which is illegal and unfair. NO exceptions! Arguing over a post or a comment? Please feel free to message any administrators with any issues. Deleting a post once the item is gone/sold.. or you have found something that you asked for. Also. please delete your old posts before you post again. This makes it easier for us. and there is too many duplicated posts of the same items that take up space! Remember- this is a page for baby items. kids items. pregnancy and maternity items- NOT your used car. your tv or anything of that matter! If you cannot follow these guidelines. we will kindly need to message you. and remove you from the group. The three administrators for this group are Caitlin Hart. Brianna Gabry & Christy Belville if anyone has any issues or wants to make a comment about the group please feel free to message us anytime. Thank you and enjoy!! ☺️",3 posts a day,Turners Falls,MA,Massachusetts,42.606521,-72.54701
